"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Leg Extension (Machine)",,"",2,"normal",65,12,,,8.5
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Leg Extension (Machine)",,"",3,"normal",65,12,,,9
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lying Leg Curl (Machine)",,"",0,"normal",35,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lying Leg Curl (Machine)",,"",1,"normal",35,12,,,8.5
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lying Leg Curl (Machine)",,"",2,"normal",35,12,,,8.5
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lying Leg Curl (Machine)",,"",3,"normal",35,12,,,9
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Leg Press (Machine)",,"",0,"normal",80,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Leg Press (Machine)",,"",1,"normal",80,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Leg Press (Machine)",,"",2,"normal",80,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Leg Press (Machine)",,"",3,"normal",80,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lateral Lunge",,"",0,"normal",,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lateral Lunge",,"",1,"normal",,12,,,8.5
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lateral Lunge",,"",2,"normal",,12,,,8.5
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Lateral Lunge",,"",3,"normal",,12,,,8.5
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Standing Calf Raise (Smith)",,"",0,"normal",40,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Standing Calf Raise (Smith)",,"",1,"normal",40,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Standing Calf Raise (Smith)",,"",2,"normal",40,12,,,8
"Legs","Jun 18, 2025, 7:10 PM","Jun 18, 2025, 8:03 PM","","Standing Calf Raise (Smith)",,"",3,"normal",40,12,,,8
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",35,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",35,12,,,9.5
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",35,12,,,9.5
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Grip",,"",3,"normal",35,12,,,9.5
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",25,12,,,8.5
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",25,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",25,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Seated Cable Row - Bar Wide Grip",,"",3,"normal",30,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Face Pull",,"",0,"normal",30,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Face Pull",,"",1,"normal",30,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Face Pull",,"",2,"normal",30,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Face Pull",,"",3,"normal",30,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Bicep Curl (Cable)",,"",0,"normal",25,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Bicep Curl (Cable)",,"",1,"normal",25,12,,,9
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Bicep Curl (Cable)",,"",2,"normal",25,12,,,9.5
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Bicep Curl (Cable)",,"",3,"normal",25,12,,,9.5
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",5,12,,,8
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",5,12,,,8.5
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Hammer Curl (Dumbbell)",,"",2,"normal",5,12,,,8
"Pull","Jun 16, 2025, 7:21 PM","Jun 16, 2025, 8:09 PM","","Hammer Curl (Dumbbell)",,"",3,"normal",5,12,,,8
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Cable Fly Crossovers",,"",0,"normal",25,15,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Cable Fly Crossovers",,"",1,"normal",25,15,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Cable Fly Crossovers",,"",2,"normal",25,15,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Single Arm Lat Pulldown",,"",0,"normal",30,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Single Arm Lat Pulldown",,"",1,"normal",35,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Single Arm Lat Pulldown",,"",2,"normal",35,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Bench Press (Smith Machine)",,"",0,"normal",40,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Bench Press (Smith Machine)",,"",1,"normal",40,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Bench Press (Smith Machine)",,"",2,"normal",45,10,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Seated Row (Machine)",,"",0,"normal",71.5,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Seated Row (Machine)",,"",1,"normal",65,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Seated Row (Machine)",,"",2,"normal",65,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Overhead Press (Dumbbell)",,"",0,"normal",10,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Overhead Press (Dumbbell)",,"",1,"normal",10,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Overhead Press (Dumbbell)",,"",2,"normal",10,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Lateral Raise (Cable)",,"",0,"normal",10,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Lateral Raise (Cable)",,"",1,"normal",5,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Lateral Raise (Cable)",,"",2,"normal",5,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Bicep Curl (Cable)",,"",0,"normal",15,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Bicep Curl (Cable)",,"",1,"normal",15,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Bicep Curl (Cable)",,"",2,"normal",15,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Bicep Curl (Cable)",,"",3,"normal",15,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Triceps Pushdown",,"",0,"normal",15,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Triceps Pushdown",,"",1,"normal",15,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Triceps Pushdown",,"",2,"normal",15,12,,,
"Upper Body","Oct 5, 2024, 6:05 PM","Oct 5, 2024, 7:08 PM","","Triceps Pushdown",,"",3,"normal",15,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",45,11,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",45,6,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",35,10,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Bench Press (Dumbbell)",,"",0,"normal",17.5,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Bench Press (Dumbbell)",,"",1,"normal",17.5,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Bench Press (Dumbbell)",,"",2,"normal",17.5,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Bench Press (Dumbbell)",,"",3,"normal",17.5,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Decline Cable Press",,"",0,"normal",15,15,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Decline Cable Press",,"",1,"normal",20,15,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Decline Cable Press",,"",2,"normal",20,15,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Lateral Raise (Cable)",,"",1,"normal",5,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Lateral Raise (Cable)",,"",2,"normal",10,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Overhead Press (Dumbbell)",,"",0,"normal",12.5,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Overhead Press (Dumbbell)",,"",1,"normal",12.5,10,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Overhead Press (Dumbbell)",,"",2,"normal",12.5,8,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Triceps Pushdown",,"",0,"normal",20,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Triceps Pushdown",,"",1,"normal",30,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Triceps Pushdown",,"",2,"normal",35,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Triceps Pushdown",,"",3,"normal",35,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",10,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",10,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",10,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Reverse Curl (Cable)",,"",0,"normal",30,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Reverse Curl (Cable)",,"",1,"normal",30,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Reverse Curl (Cable)",,"",2,"normal",35,12,,,
"Push","Oct 1, 2024, 6:48 PM","Oct 1, 2024, 8:04 PM","","Reverse Curl (Cable)",,"",3,"normal",35,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Leg Extension (Machine)",,"",0,"normal",50,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Leg Extension (Machine)",,"",1,"normal",50,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Leg Extension (Machine)",,"",2,"normal",60,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Leg Extension (Machine)",,"",3,"normal",60,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Lying Leg Curl (Machine)",,"",0,"normal",35,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Lying Leg Curl (Machine)",,"",1,"normal",35,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Lying Leg Curl (Machine)",,"",2,"normal",35,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Lying Leg Curl (Machine)",,"",3,"normal",35,12,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Squat (Smith Machine)",,"",0,"normal",95,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Squat (Smith Machine)",,"",1,"normal",95,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Squat (Smith Machine)",,"",2,"normal",95,13,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Glute Kickback (Machine)",,"",0,"normal",10,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Glute Kickback (Machine)",,"",1,"normal",15,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Glute Kickback (Machine)",,"",2,"normal",15,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Glute Bridge",,"",0,"normal",,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Glute Bridge",,"",1,"normal",,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Glute Bridge",,"",2,"normal",,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Seated Calf Raise",,"",1,"normal",30,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Seated Calf Raise",,"",2,"normal",30,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Seated Calf Raise",,"",3,"normal",30,15,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Lying Leg Raise",,"",0,"normal",,20,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Lying Leg Raise",,"",1,"normal",,20,,,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Plank",,"",0,"normal",,,,60,
"Lower Body","Sep 30, 2024, 6:34 PM","Sep 30, 2024, 7:35 PM","","Plank",,"",1,"normal",,,,60,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Cable Fly Crossovers",,"",0,"normal",25,15,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Cable Fly Crossovers",,"",1,"normal",25,15,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Cable Fly Crossovers",,"",2,"normal",25,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Single Arm Lat Pulldown",,"",0,"normal",30,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Single Arm Lat Pulldown",,"",1,"normal",30,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Single Arm Lat Pulldown",,"",2,"normal",30,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Bench Press (Smith Machine)",,"",0,"normal",40,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Bench Press (Smith Machine)",,"",1,"normal",40,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Bench Press (Smith Machine)",,"",2,"normal",40,10,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Seated Row (Machine)",,"",0,"normal",35,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Seated Row (Machine)",,"",1,"normal",35,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Seated Row (Machine)",,"",2,"normal",35,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Overhead Press (Dumbbell)",,"",0,"normal",10,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Overhead Press (Dumbbell)",,"",1,"normal",10,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Overhead Press (Dumbbell)",,"",2,"normal",10,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Lateral Raise (Cable)",,"",1,"normal",5,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Lateral Raise (Cable)",,"",2,"normal",5,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Bicep Curl (Cable)",,"",0,"normal",15,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Bicep Curl (Cable)",,"",1,"normal",15,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Bicep Curl (Cable)",,"",2,"normal",15,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Bicep Curl (Cable)",,"",3,"normal",15,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Triceps Pushdown",,"",0,"normal",15,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Triceps Pushdown",,"",1,"normal",15,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Triceps Pushdown",,"",2,"normal",15,12,,,
"Upper Body","Sep 28, 2024, 6:18 PM","Sep 28, 2024, 7:31 PM","","Triceps Pushdown",,"",3,"normal",15,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Leg Extension (Machine)",,"",0,"normal",50,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Leg Extension (Machine)",,"",1,"normal",55,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Leg Extension (Machine)",,"",2,"normal",55,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Leg Extension (Machine)",,"",3,"normal",55,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Lying Leg Curl (Machine)",,"",0,"normal",30,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Lying Leg Curl (Machine)",,"",1,"normal",35,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Lying Leg Curl (Machine)",,"",2,"normal",35,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Lying Leg Curl (Machine)",,"",3,"normal",35,12,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Squat (Smith Machine)",,"",0,"normal",95,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Squat (Smith Machine)",,"",1,"normal",95,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Squat (Smith Machine)",,"",2,"normal",95,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Glute Kickback (Machine)",,"",0,"normal",10,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Glute Kickback (Machine)",,"",1,"normal",15,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Glute Kickback (Machine)",,"",2,"normal",15,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Glute Bridge",,"",0,"normal",,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Glute Bridge",,"",1,"normal",,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Glute Bridge",,"",2,"normal",,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Seated Calf Raise",,"",0,"normal",25,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Seated Calf Raise",,"",1,"normal",30,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Seated Calf Raise",,"",2,"normal",30,15,,,
"Lower Body","Sep 9, 2024, 7:21 PM","Sep 9, 2024, 8:17 PM","","Seated Calf Raise",,"",3,"normal",30,15,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Cable Fly Crossovers",,"",0,"normal",25,15,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Cable Fly Crossovers",,"",1,"normal",25,15,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Cable Fly Crossovers",,"",2,"normal",25,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Single Arm Lat Pulldown",,"",0,"normal",25,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Single Arm Lat Pulldown",,"",1,"normal",30,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Single Arm Lat Pulldown",,"",2,"normal",30,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Bench Press (Smith Machine)",,"",0,"normal",35,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Bench Press (Smith Machine)",,"",1,"normal",40,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Bench Press (Smith Machine)",,"",2,"normal",40,10,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Seated Row (Machine)",,"",0,"normal",35,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Seated Row (Machine)",,"",1,"normal",35,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Seated Row (Machine)",,"",2,"normal",35,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Overhead Press (Dumbbell)",,"",0,"normal",10,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Overhead Press (Dumbbell)",,"",1,"normal",10,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Overhead Press (Dumbbell)",,"",2,"normal",10,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Lateral Raise (Cable)",,"",1,"normal",5,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Lateral Raise (Cable)",,"",2,"normal",5,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Bicep Curl (Cable)",,"",0,"normal",15,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Bicep Curl (Cable)",,"",1,"normal",15,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Bicep Curl (Cable)",,"",2,"normal",15,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Bicep Curl (Cable)",,"",3,"normal",15,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Triceps Pushdown",,"",0,"normal",15,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Triceps Pushdown",,"",1,"normal",15,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Triceps Pushdown",,"",2,"normal",15,12,,,
"Upper Body","Sep 7, 2024, 7:24 PM","Sep 7, 2024, 9:08 PM","","Triceps Pushdown",,"",3,"normal",15,12,,,
"Pull","Sep 5, 2024, 7:20 PM","Sep 5, 2024, 8:22 PM","","Single Arm Lat Pulldown",,"",0,"normal",30,12,,,
"Pull","Sep 5, 2024, 7:20 PM","Sep 5, 2024, 8:22 PM","","Single Arm Lat Pulldown",,"",1,"normal",30,12,,,
